"today","region","sex","age","married","christ","children","education","gaccra","pay_bribe","surveyChoice","rand_number","rand_number6","rand_number2_2","rand_number2_3","rand_number2_4","rand_number2_5","rand_number2_6","gender","corrupt","financial_pressure","john","ethnic_1","ethnic_2","ethnic_3","ethnic_4","ethnic_5","ethnic_6","ethnic_7","ethnic_8","ethnic_9","ethnic_10","ethnic_11","ethnic_12","ethnic_13","ethnic_14","ethnic_15","ethnic_16","ethnic_17","ethnic_18","ethnic_19","ethnic_20","ethnic_21"
"21-Sep-17",2,0,23,0,1,0,4,0,1,2,NA,0.131708178,0.822356945,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,20,0,1,0,6,0,1,1,0.636724904,0.637051646,NA,NA,NA,NA,NA,1,7,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,64,1,1,5,4,0,1,2,NA,0.025443078,0.873306027,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,41,1,1,3,4,0,1,6,NA,0.100093951,NA,NA,NA,NA,0.354858772,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,29,1,1,3,5,0,NA,5,NA,0.798990874,NA,NA,NA,0.279297825,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,35,1,1,2,6,0,NA,4,NA,0.464974885,NA,NA,0.509340837,NA,NA,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,21,0,1,0,4,0,1,1,0.374190455,0.666127291,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,35,1,1,3,4,0,NA,3,NA,0.91323701,NA,0.848182033,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,0,27,1,1,1,5,0,1,4,NA,0.125439775,NA,NA,0.280046789,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,0,28,1,1,0,7,0,1,4,NA,0.833942907,NA,NA,0.636279643,NA,NA,1,7,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,1,35,0,1,2,5,0,1,2,NA,0.103275533,0.674833653,NA,NA,NA,NA,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,1,56,1,1,5,5,0,NA,5,NA,0.392424304,NA,NA,NA,0.50951215,NA,1,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,0,28,0,1,1,5,0,NA,4,NA,0.921675936,NA,NA,0.808840408,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",1,1,26,1,1,1,3,1,1,3,NA,0.636621781,NA,0.592100868,NA,NA,NA,2,6,300,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,1,65,1,1,6,5,0,1,1,0.651804209,0.157053487,NA,NA,NA,NA,NA,1,7,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,0,27,0,1,1,1,0,NA,3,NA,0.710981706,NA,0.922602318,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,1,36,0,1,3,6,0,1,3,NA,0.265489446,NA,0.280481531,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,0,32,1,1,2,6,0,NA,6,NA,0.315467097,NA,NA,NA,NA,0.160642727,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,1,42,1,1,4,6,0,NA,6,NA,0.92653147,NA,NA,NA,NA,0.219506748,2,6,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",1,0,58,0,1,0,4,1,NA,1,0.801212254,0.037654998,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,58,1,1,3,3,1,NA,1,0.475725047,0.151247203,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,28,0,0,1,1,1,NA,2,NA,0.579502527,0.406151221,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,60,0,1,6,3,1,NA,1,0.590167822,0.089201218,NA,NA,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"19-Sep-17",3,1,30,0,1,0,3,0,1,4,NA,0.335532412,NA,NA,0.510130927,NA,NA,1,7,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,39,1,1,8,3,0,1,6,NA,0.561018656,NA,NA,NA,NA,0.661513686,1,7,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,58,1,1,5,6,0,1,2,NA,0.539062743,0.180632877,NA,NA,NA,NA,1,7,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,34,1,1,4,4,0,1,5,NA,0.153703179,NA,NA,NA,0.947243191,NA,6,2,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,24,0,1,1,5,0,1,3,NA,0.224956034,NA,0.762470807,NA,NA,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,19,0,1,0,6,0,NA,2,NA,0.280565774,0.219667667,NA,NA,NA,NA,1,7,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,29,1,1,2,5,0,1,5,NA,0.004319195,NA,NA,NA,0.476635106,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,38,0,1,3,6,0,1,2,NA,0.904984153,0.911470609,NA,NA,NA,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,63,1,1,5,6,0,NA,2,NA,0.758335613,0.869765318,NA,NA,NA,NA,4,4,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,54,1,1,6,5,0,1,4,NA,0.476310176,NA,NA,0.494257908,NA,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-17",1,0,37,1,1,5,4,1,1,4,NA,0.99072932,NA,NA,0.857203559,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-17",1,1,55,0,1,0,5,1,NA,2,NA,0.203583691,0.048160457,NA,NA,NA,NA,1,7,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-17",1,0,35,1,0,3,5,1,1,3,NA,0.601222294,NA,0.204961956,NA,NA,NA,1,7,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-17",1,1,25,0,1,0,7,1,NA,6,NA,0.219930555,NA,NA,NA,NA,0.223146879,1,7,500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18-Sep-17",1,0,40,1,0,4,1,1,1,6,NA,0.023818629,NA,NA,NA,NA,0.510366963,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21-Sep-17",2,0,43,1,1,8,6,0,NA,5,NA,0.409705125,NA,NA,NA,0.573011326,NA,1,7,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,48,1,1,12,1,0,NA,2,NA,0.076551756,0.414622338,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,35,1,1,3,6,0,NA,2,NA,0.688624794,0.32498762,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,64,1,1,18,5,0,NA,6,NA,0.536165902,NA,NA,NA,NA,0.054934636,1,7,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,50,1,1,5,6,0,NA,5,NA,0.015345539,NA,NA,NA,0.17225869,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"20-Sep-17",3,0,25,0,1,0,4,0,NA,5,NA,0.864730433,NA,NA,NA,0.084199777,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"20-Sep-17",3,0,27,1,1,0,4,0,NA,1,0.037442084,0.429384406,NA,NA,NA,NA,NA,1,7,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,0,23,0,1,1,6,0,NA,1,0.283115225,0.249034846,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",3,1,47,1,0,6,1,0,NA,6,NA,0.450454651,NA,NA,NA,NA,0.525671007,1,7,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,0,32,1,1,2,6,0,NA,1,0.2768421,0.130132136,NA,NA,NA,NA,NA,1,7,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"20-Sep-17",3,1,27,1,1,2,6,0,NA,3,NA,0.32027301,NA,0.277756499,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"20-Sep-17",3,1,41,1,1,6,4,0,NA,3,NA,0.406058751,NA,0.831905042,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,1,45,1,1,2,6,0,1,2,NA,0.904803421,0.627320407,NA,NA,NA,NA,2,6,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,0,45,1,1,8,3,0,NA,3,NA,0.398513379,NA,0.250721395,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"20-Sep-17",3,1,31,0,1,2,6,0,NA,6,NA,0.444654235,NA,NA,NA,NA,0.388490066,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",3,1,59,1,1,8,6,0,NA,2,NA,0.153677343,0.905172269,NA,NA,NA,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"20-Sep-17",1,1,51,0,1,5,1,1,NA,6,NA,0.02429591,NA,NA,NA,NA,0.615804114,6,2,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"20-Sep-17",1,0,37,1,0,3,7,1,1,3,NA,0.986487752,NA,0.353955107,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20-Sep-17",1,0,20,0,1,0,6,1,NA,5,NA,0.20573839,NA,NA,NA,0.740477558,NA,6,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"20-Sep-17",1,0,43,1,1,6,3,1,NA,2,NA,0.784338566,0.025218929,NA,NA,NA,NA,3,5,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"20-Sep-17",1,1,18,0,1,0,6,1,NA,6,NA,0.5469703,NA,NA,NA,NA,0.986026897,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,26,1,1,2,5,1,NA,3,NA,0.420038917,NA,0.229864635,NA,NA,NA,2,6,600,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,38,1,1,3,5,1,NA,6,NA,0.882731897,NA,NA,NA,NA,0.58580565,3,5,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,48,1,1,2,3,1,NA,5,NA,0.419399729,NA,NA,NA,0.892783278,NA,2,6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,20,0,1,0,5,1,NA,1,0.011917365,0.426563558,NA,NA,NA,NA,NA,2,6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,23,1,1,1,6,1,NA,6,NA,0.64512817,NA,NA,NA,NA,0.736859891,6,2,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,25,0,1,0,5,1,NA,5,NA,0.428630425,NA,NA,NA,0.753436985,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,27,0,1,0,6,1,NA,5,NA,0.8622683,NA,NA,NA,0.995117095,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,19,0,1,0,6,1,NA,1,0.532457352,0.183287061,NA,NA,NA,NA,NA,1,7,400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,23,0,0,1,6,1,NA,1,0.100480084,0.838830541,NA,NA,NA,NA,NA,1,7,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,46,0,1,4,5,1,NA,2,NA,0.43754143,0.163535258,NA,NA,NA,NA,3,5,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,68,1,0,6,1,0,NA,3,NA,0.597202715,NA,0.739888264,NA,NA,NA,1,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21-Sep-17",2,0,30,1,0,4,4,0,NA,3,NA,0.676857587,NA,0.233856435,NA,NA,NA,1,7,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,23,0,1,0,6,0,1,3,NA,0.692072922,NA,0.757376811,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,19,0,1,0,5,0,NA,1,0.915418046,0.49863366,NA,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,43,1,1,5,5,0,NA,3,NA,0.152549651,NA,0.438217402,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,54,0,1,4,4,0,NA,6,NA,0.424673127,NA,NA,NA,NA,0.227528742,4,4,100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,68,1,1,4,1,0,NA,3,NA,0.860820331,NA,0.10562568,NA,NA,NA,2,6,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,24,0,1,0,6,0,NA,2,NA,0.378493372,0.869001861,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,28,1,1,1,7,0,NA,1,0.754875536,0.243788708,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,33,1,1,7,6,0,NA,6,NA,0.245986409,NA,NA,NA,NA,0.870780228,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,40,1,1,5,2,0,NA,3,NA,0.615731668,NA,0.484452177,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,39,1,0,5,6,0,NA,1,0.441475101,0.598688264,NA,NA,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,0,26,0,1,0,7,0,NA,3,NA,0.942343212,NA,0.859441073,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,31,0,0,1,1,1,NA,2,NA,0.269163977,0.483247866,NA,NA,NA,NA,1,7,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,37,1,1,3,2,1,NA,6,NA,0.731502263,NA,NA,NA,NA,0.497626307,2,6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,0,39,1,1,3,5,1,NA,4,NA,0.978983551,NA,NA,0.116506782,NA,NA,5,3,600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,35,1,1,5,2,1,NA,2,NA,0.000452,0.005366325,NA,NA,NA,NA,1,7,600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",1,1,30,0,1,1,3,1,1,6,NA,0.346436556,NA,NA,NA,NA,0.65904002,2,6,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,0,32,0,1,0,9,0,NA,2,NA,0.769979828,0.827915491,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,1,25,0,1,0,7,0,NA,6,NA,0.584136809,NA,NA,NA,NA,0.028205769,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,0,24,0,1,1,5,0,NA,1,0.155062912,0.678791918,NA,NA,NA,NA,NA,2,6,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,1,24,0,1,0,6,0,NA,1,0.102612367,0.964304453,NA,NA,NA,NA,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,0,20,0,1,2,5,0,NA,3,NA,0.140281391,NA,0.98304579,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,1,25,1,1,2,6,0,NA,5,NA,0.06521718,NA,NA,NA,0.902568292,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,1,23,0,1,0,6,0,1,6,NA,0.820402114,NA,NA,NA,NA,0.037094589,1,7,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,0,27,0,1,1,5,0,NA,2,NA,0.911665791,0.571757174,NA,NA,NA,NA,2,6,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",3,0,38,1,1,2,6,0,1,5,NA,0.713694324,NA,NA,NA,0.958170494,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",3,1,39,1,1,4,5,0,1,2,NA,0.993025128,0.641001487,NA,NA,NA,NA,1,7,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",2,1,50,1,1,2,4,0,1,1,0.412662856,0.288459388,NA,NA,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,36,1,1,5,2,0,1,1,0.826056055,0.79179031,NA,NA,NA,NA,NA,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,27,1,0,1,4,0,1,6,NA,0.141836785,NA,NA,NA,NA,0.305040446,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,30,0,1,2,3,0,1,2,NA,0.081411002,0.010865281,NA,NA,NA,NA,3,5,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,50,1,1,3,4,0,1,2,NA,0.165953069,0.0884053,NA,NA,NA,NA,1,7,100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,57,1,1,1,3,0,1,6,NA,0.714937492,NA,NA,NA,NA,0.857031951,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,27,1,1,3,5,0,NA,1,0.104209602,0.066698419,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,19,0,1,0,5,0,NA,3,NA,0.752235416,NA,0.653671828,NA,NA,NA,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,31,0,1,2,1,0,1,3,NA,0.742685568,NA,0.442997543,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,47,1,1,3,6,0,NA,4,NA,0.345819401,NA,NA,0.507263236,NA,NA,1,7,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,28,1,1,2,6,0,NA,6,NA,0.273266074,NA,NA,NA,NA,0.192403211,1,7,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,42,1,1,7,6,0,NA,2,NA,0.426496714,0.004158092,NA,NA,NA,NA,1,7,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,20,1,1,2,4,0,NA,2,NA,0.466626699,0.494997215,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,77,1,1,11,4,0,NA,6,NA,0.754489422,NA,NA,NA,NA,0.551118133,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,44,1,1,4,5,0,NA,3,NA,0.157222336,NA,0.643417358,NA,NA,NA,1,7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,27,1,1,4,5,0,NA,3,NA,0.141791838,NA,0.333872465,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,25,0,1,0,7,0,NA,5,NA,0.600831109,NA,NA,NA,0.77960181,NA,1,7,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,26,0,1,0,7,0,1,4,NA,0.763178318,NA,NA,0.497498405,NA,NA,1,7,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,26,1,1,2,3,0,NA,2,NA,0.575428994,0.675732143,NA,NA,NA,NA,1,7,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,29,0,1,1,5,1,NA,1,0.457760299,0.201513553,NA,NA,NA,NA,NA,1,7,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,42,0,1,3,5,1,1,6,NA,0.601817249,NA,NA,NA,NA,0.430334139,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,0,44,1,1,1,6,1,1,6,NA,0.711047046,NA,NA,NA,NA,0.732846576,1,7,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,22,0,1,0,5,1,NA,5,NA,0.046773199,NA,NA,NA,0.635297978,NA,2,6,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",1,0,36,1,1,2,7,1,1,6,NA,0.16247282,NA,NA,NA,NA,0.219843979,1,7,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,55,1,1,4,5,0,1,2,NA,0.423899561,0.659841573,NA,NA,NA,NA,1,7,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,52,1,1,4,5,0,1,1,0.077880998,0.916299207,NA,NA,NA,NA,NA,1,7,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,50,1,1,5,5,0,1,3,NA,0.219182129,NA,0.370074299,NA,NA,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,42,1,1,5,5,0,1,6,NA,0.399640715,NA,NA,NA,NA,0.129384613,1,7,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,32,0,1,0,5,0,1,3,NA,0.045147491,NA,0.667707984,NA,NA,NA,1,7,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,37,0,1,4,5,0,1,6,NA,0.599491502,NA,NA,NA,NA,0.920643044,3,5,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,60,0,1,2,5,0,1,2,NA,0.486223465,0.063278318,NA,NA,NA,NA,1,7,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
